Company Name,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03
G P Petroleums Ltd.,657698540,698486050,912620460,899874360,1180288470,1506588520,1465801010,2156639400,2082712050,2279001920,2049572200,2057219850,1863479200,1804847160,1784453400,2508431640,2189779250,2197426910,3438896630,3364969280,4060906110,3344575520,2294297230,3005529380,2865322320,2977487970,3053964540,2997881720,2944348120,4272491300,4438190540,4009921720,4173071750,4489174920,4323475680,4456035070,4919992960,4282688170,4710956990,4639578850,4295434270,4221506910,4145030340,4083849080,4313278800,4203662380,4109341270,3752450590,4053258450,3869714670,3752450590,4833319510,4716055430,3854419350,3443995070,3619891190,3398109130,2906109830,2883166860,3273197390,3421052100,3079456730,2605301970,1866028420,1700329170,1957800310,2090359700,1929758900,2289198800,2388618340,2233115980,1555023680,2222919100,2266255820,2217820660,2057219850,2115851890,1909365140,1738567460,2199976130,2429405850,2098007360,2082712050,1830339350,2192328470,2857674670,3224762220,3145736430,2689426200,2809239500,2521177740,2182131590,2312141770,2493136330,2549219150,2312141770,2725115270,2513530080,2281551140,2602752750,3161031750,2737861370,2691975420,2268805040,2184680810,2090359700,1697779950,1618754160,1822691690,1853282320,1975644840,2087810480,2393716780,2771001220,2748058240,2720016830,2793944190,3724409180,3403207570,3076907510,3484782580,3104948920,3356301930,3970663750,4129225180,4121577520,3591849780,3112086740,2772020900,2752646840,1980743280,1894069830
G S S Infotech Ltd.,462274770,485600560,555577930,524476880,585167930,530970030,520807920,535204240,467456870,487781080,463222660,306556860,273530010,219332120,320106330,354826860,365835810,536897920,477618970,666464770,664771090,580933710,406484230,426808440,414952650,396322130,381925810,398015810,387853700,443745290,597023720,473384760,475078450,440357920,413258970,408177920,471691080,376844760,359907910,352286330,369223180,364988970,430195810,462375810,469997390,590248980,792644250,919670570,1322767440,1585288500,1236389540,1181344800,1708927460,1721630090,1570892190,2134889060,2195861690,1894385890,1869827470,1968061160,2195014850,2102709060,1155939530,594483190,573312140,530970030,571618450,576699500,434430020,817202670,543672660,322646860,436123710,355673700,442898440,394628440,422574230,556375290,619888450,732518460,918823730,709653720,854463730,885796890,1147471110,1071255320,1151705320,1255866910,1236389540,1281272170,1393902180,1704693250,2001088000,2052745370,1571739030,1956205370,2613354870,3458503340,3644808610,3746429670,3665979670,3797240200,4793126570,5296997650,4469632870,4163076010,3764213360,3355188600,3532178610,3154487010,3162108590,3290828590,3351801230,3646502300,3240864910,3218000170,3151099640,2546454350,4041232240,3302301430,3553407120,2582988250,2458743240,2415322880,2080253720,1875184070,1818162160,1507680430,1604722320,1341846050,1190921060,853497790
G T L Infrastructure Ltd.,4617310340,6464234480,8677801390,6146689770,6262665040,6975443340,6394156390,5812869450,5580354670,5580354670,5580354670,4534038170,5115325120,5580354670,5696612060,5464097280,5464097280,5347839890,5348438830,6278602110,6394872520,6046061290,5140055340,4906416470,5023235900,4322319270,5490513660,6074610860,5125297480,11680910540,11223695200,10983707510,10824366740,10578358400,12915437590,14145479260,24498565030,20138650910,19515806040,30730626940,26993118260,26083644440,29851632530,28119618320,31528337920,70326569570,63051407200,31525703600,24582253040,21509471410,16593020800,17826166510,17838681260,16608427380,15378173500,12302538800,9842031040,12935051880,9855277620,11703142180,11087187330,10471232480,9855277620,7391458220,6775503370,6775503370,5543593660,6775503370,4927638810,4927638810,4311683960,3079774260,3695729110,4311683960,15398871290,8648523800,9305221870,8064525620,7444177490,6203481240,9305221870,13027310610,11246933880,9997274560,8122785580,12496593200,23745123630,43511757000,22071181080,22071181080,17669666430,20193904500,26504499650,26504499650,21459655660,18934990280,18303823940,16410324910,14516825880,16410324910,17041491260,17672657600,16410324910,16470142980,15203208900,12669340750,10770437330,8869771920,10136882200,10136882200,10245137340,10245377050,8964914660,14087723040,12166669900,13447371990,16649127230,23692988750,26894743990,20491233520,21771935610,19210531420,41750888290,37140360750,34194745930,30736850270,26638603570,26899134980,26258679380,23824948120,18957485600,17932756650
G T L Ltd.,2516748500,3735798550,4223418570,3358286270,3138070780,3452664340,3405475310,3020098200,2579667210,2603261730,2540343010,1926885570,2060587830,1997669120,1738129430,1926885570,1698805230,1761723950,1989804280,2194290090,2548207850,2147101060,1738129430,1840372340,1903291050,1722399750,1950480080,1926885570,1793183300,3256043370,2878531090,2784153020,2626856240,2548207850,2941449800,2697639790,2752693670,2194290090,2005533960,2666180440,2375181390,2335857200,2485289140,2359451710,2713369470,2217884610,2029128470,1793183300,1580832650,1399941350,1053888430,1140401660,1069618110,865132300,1022429080,912321330,896591650,896591650,731430030,739294870,644916800,589862930,440430990,353917760,369647440,338188080,220215490,228080330,259539690,220215490,235945170,180891300,212350650,165161620,290999040,275269370,259539690,503349700,495484860,479755180,959510360,1242644570,1061753270,825808100,857267460,1454995220,4105445980,3436934660,2351586880,2414505590,2131371380,2327992360,3924554690,2792017860,2453829780,1730264590,1557238130,1376346830,1360617160,1447130390,1360617160,1321292960,1219050050,1148266500,1258374250,865132300,817943260,755024550,849402620,880861970,928051010,1101077470,1140401660,1360617160,1187590700,1219050050,1399941350,2375181390,1934750410,1470724900,1604427170,1934750410,2139236220,2199009000,2217884610,2044858150,2054295960,2024409570,1937896340,1755432080,1340168570,1270957990
Gabriel India Ltd.,4689974640,5889401540,7404845110,7419209500,8618636400,11469968610,11936811410,12762764070,12834586040,14910240970,12324650050,12353378840,11671070120,11577701560,10866664060,12267192480,12662213310,12173823920,12848950430,12848950430,14227932260,12511387170,10888210650,12798675050,12999776570,12877679220,13452254980,14658864080,16978713710,16691425830,18472610680,15786469010,15448905750,15685918250,16468777720,17467103100,17833395150,18767080760,21661506150,22939937220,24491291770,28319402770,28384042540,26653133070,28613872850,24254279270,22595191760,19679219780,22056526990,21137205770,19628944400,21058201600,20131698190,17230090600,19054368640,18946635690,20375892890,20778095920,20849917890,20763731530,20907375470,19212376970,16159943250,12834586040,14931787560,15247804230,17711297800,16971531510,17639475830,16224583020,13545623540,7656222000,11850625050,10715837920,12432383010,12245645880,14996427340,15104160290,13531259150,15333990600,15168800060,16145578860,16461595520,14816872410,15254986430,17064900070,17258819390,20023965240,20727820540,22070891380,22113984560,19298563340,19988054250,19018457660,15879837570,16073756890,17179815220,17021806890,18501339470,18659347810,22688560320,22078073580,22078073580,27615547460,26696226250,25532710330,21905700850,19542758040,22135531150,25618896700,28161394440,32319886500,45484853600,47467139970,48091991110,60811662000,56466432810,55116179780,49549977100,47955529370,56408975240,51316797560,69538031350,71584957500,78767154500,74062815460,65350810500,63662994210,68087227560,66148034370,66636423770,83256027620
Gallantt Ispat Ltd.,1565454740,1760628310,1833818410,1801289480,1959868010,1463801830,1789091130,2085917610,1935471310,2163173820,2073719260,1935471310,1972066360,1854148990,2033058100,1927339080,1972066360,1951735780,1931405190,2024925870,2882876390,2260760610,2167239930,2195702750,2415273020,2760892900,2915405320,3171570640,3537521090,3509058280,3915669900,3273223540,3204099570,3594446720,3492793820,3423669840,3667636810,3252892960,3293554120,3187835100,3171570640,3012992100,,2862545800,2720231740,3488727700,3631041770,3277289660,3338281400,4070182320,3618843420,3533454980,4505256750,3724562440,4171835220,4529653450,4570314610,4037653390,3460264890,3980727760,3736760790,3411471490,3130909470,2460000300,2289223420,2293289540,2081851490,2329884580,2366479630,2338016820,1951735780,1585785320,1898876270,2163173820,2736496200,2435603600,2594182140,2537256510,2638909410,2817818530,3155306170,3391140910,3968529410,3545653330,4367008800,4891537790,6396000780,6761951240,5485190750,6115438760,5944661880,5444529590,5920265190,5704761030,5074513020,4899670020,5904000720,5802347820,17830661840,17806533740,15321340010,14006358860,15019738830,15297211910,14959418590,16346784020,14006358860,13427284590,14874970260,12968850790,14199383610,22149590750,22571832400,21546388390,20412367950,23247419050,43382313910,46277685250,50765510830,46325941440,71382967580,64060090900,86378578310,75171078410,91433414110,86571603070,78416307120,83688295770,83326374360,77004813600,73976737740,92000424330
Gandhi Special Tubes Ltd.,2500969510,2209936920,2571522870,2572257800,2510523610,2572257800,2965445780,2791267180,3552655490,3795917580,3895868170,3725364230,3974505770,3671714280,3673184140,4104588520,3963481800,4232466480,3928940060,3478427480,3614389670,3377741960,3057312130,2958831400,3096998390,3293959850,3691557410,4642557860,4336826650,4516884700,4712376290,4469114190,4481608020,4796158400,4896843920,4919626780,4938734980,4827760430,4938734980,4678569470,4451475860,4559510680,4910072670,4597727080,6279983690,6229273460,6060239380,5387777690,5300130170,5356786490,5101833030,5299439240,5506718480,4922191020,5206163580,4962265010,5176453550,5066595560,4810260230,4801278130,4587089580,5625558570,5550247120,4799205340,4095146850,4399847330,3873001080,3655322400,3617212480,3491255970,2965468300,2443556220,2336331700,2118007090,2506211500,2436450980,2855660070,2713555290,2610206360,3006161940,3314916870,3137285900,3422787310,3491901900,3924675540,4009938410,5470387950,6281677030,5977443620,5851487120,5167638000,4462822000,4493202000,4633557600,3918412400,4251377200,4693102400,4422112800,4573405200,4420897600,5071637200,5278221200,5097764000,7588924000,6218786000,7344668800,6164709600,5946581200,6311748800,6545067200,6998944400,7885432800,8691718000,8329588400,8966960800,8178296000,8858200400,9640789200,9773246000,8903770400,10285452800,9024075200,9646865200,10143274400,9490712000,10197958400,9762309200,9643219600,9558763200,9483420800,7203098000,7867204800
Ganesh Housing Ltd.,3463156070,5117176400,6193187640,5351107830,5251468770,5104460310,4733672320,4591564140,3912058380,4715704620,3946360360,3382827940,3864688990,3846721290,3206417790,3717680530,3214584930,3279922020,3725847670,3892457260,4421687700,3539636960,3190083520,3390995070,3686645420,4032932000,4313881500,4277946100,3871222700,3667861000,3974128620,3716863820,3417946630,3719313960,3800168610,4123587220,5069341630,5515267280,5458914040,7060974540,6458516170,5942697560,5741166880,6655428040,8686584110,7831839100,7354527250,5850639650,6896715310,5752185470,5095003820,5067928920,4565812600,3534505060,3170224600,2867477990,3349903470,2953625400,2842864450,2985623010,2872400700,2850248510,2355516260,1530962500,1784482010,1934624640,1769713890,1476812700,1604803130,1801711490,1420201550,873780850,1208525060,1031307540,1481735410,1139607130,1494042180,1358667680,1230677250,1511271660,1523578440,2247216660,2759178390,2739487560,3455741720,3382920040,4848249040,5543440400,6665050260,8577472590,10135838350,10404611220,10805186160,9639642280,16923409920,22197643360,25608175340,21830740160,21134457960,24932739910,29777529840,30069384650,28926981520,28297408990,29060400860,29256360530,27230054240,22360248180,27463538090,30344562050,31070029730,37357416320,36360940590,37474158250,31545336150,32187416740,34734892340,61514656290,69294671790,61752309500,67051559070,64670857650,79271937110,77854356580,70512123300,69857534650,89511871760,1.05672E+11,1.04976E+11,1.12964E+11,90279032990,88319436370
Garware Technical Fibres Ltd.,1603955000,2018620030,2447508410,2798715470,3609445800,3679468390,3451894960,3722138410,4399388160,4562409510,4296542480,3974876200,4008793390,4292166070,4500045640,6438796150,6463960520,7326113690,7583227890,8579955730,9262676000,7776884120,6101812430,7409265520,7748437450,7956317020,8606214200,9910384970,10392884400,11491363810,12191589730,13681758020,13391820720,12806475610,15050480870,15532980290,16466250150,17372167430,17848102240,19422516460,18455329400,19251836390,20525372280,20006767460,21023189150,22321889410,20682923110,20149000850,21511159080,20885332170,22820800370,25552775560,28400725670,24611846980,26030898580,25634833290,26470727980,24624976220,23029774050,24751892170,23751882030,26083415520,26755194760,24297839420,23004609680,25937899820,25615139440,26393046670,26335059210,32677574300,34429233200,23506802950,27960896270,31417167640,29941222700,36605404070,37758329240,44650315590,39445735370,46624538900,47493364640,47132226230,53305183220,52929932550,54040220950,59178268660,69755389360,71295566590,64680227060,68774995420,70187340000,65968862620,65586395590,65624539200,60984420270,58179318380,62891600900,61283383720,63469940540,68013154080,71893493490,70979077690,72181116940,70070847350,63494298970,59423759710,59904684500,59303528520,59456364780,61783551680,63292555100,64653816790,65103155410,64706800030,64430675840,69248074990,68592916850,70647036290,74118457380,67760468650,64280590590,68881562500,76358265950,76129954510,76104145390,80617763360,80281252140,92380765990,94453436830,81472442280,74737254700,85835176170
Gayatri Projects Ltd.,1800017490,3805578540,5046396650,4621707380,4195506770,5285189900,4463015660,4810626100,4905841130,5164281920,4739592660,4600548490,4499288060,6359759540,8711419670,12662087790,14521954170,17891806790,24136391220,26905065900,26146427770,21390759290,20134043320,18595496830,20095047900,20185446370,22487948550,23232406530,24194884350,22406412680,24347320980,22698878310,23803157650,22791049300,24629151500,25612899550,27748784950,26313044550,28165326910,30061922240,31267235160,31621738960,34493219740,37054509690,40085517180,37081097480,37524227230,37608215820,38628448650,35240152450,30494665790,38123012200,39068365560,31383859540,35305671990,32890808950,32993768230,31908015860,28098522620,30232587630,30588265130,34369678570,29839470390,26629012940,20002179490,20198738110,24382628720,13019668540,14929095130,10146168730,4062211460,1600548760,2639501460,2508462380,2882859750,2779900470,2948379290,3285336920,3416376000,5952918180,7338188450,8236742140,7544107010,5316442650,5279002920,6879551670,5915478450,8218022270,9444173660,9397373990,8040183520,5700199960,5531721140,4970125090,4577007850,4352369430,3959252190,3173017710,3266617050,2723740870,2536542180,1628628560,2442942840,1722227900,1637988490,1347830530,1263591120,1001512960,1104472240,889193750,1076392440,1319750730,1179351720,1188711650,1095112310,1338470600,1918786520,1497589480,1778387510,1553749090,1216791450,1460149740,1248615230,1679172200,1559365050,1958098250,1752179690,1529413260,1445173850,1415222060,1119448140,1166247810
Geecee Ventures Ltd.,533694530,656415730,735375890,783893570,697322800,671636970,722057310,734424560,869513020,858097090,832411260,818141350,919933350,999844830,1368008440,1813229550,1431747360,1417477450,1612499520,2452521390,2605685060,2471394270,1984719700,2254128840,2823364260,3033025400,3790195430,3756519280,3418671540,3175334260,3086255430,2767961580,2571336360,3113413610,2908097780,2727767470,2999349260,2729940130,2740803400,2883112260,2722335840,3022162130,3478419530,3330679040,3741310700,3354578240,3137312810,2673451120,3474074230,3199233460,2929824320,2905925130,3059097250,2530055930,2382315440,2922220030,2789688120,2339948680,2411646270,2643033960,2610444140,2593062910,2423595870,1785861660,1670847150,1887283540,1831867460,1663528040,1635297210,1808864560,1463821030,923252840,1071726110,1027811480,1451273990,1387493220,1585109060,1388538810,1504598900,1568379670,1829776290,1734627920,2006480400,2123586080,2129859600,2434125260,3305098770,3536173370,2965283170,3293597320,3076115340,2895228880,3098072650,3171263700,3529899860,3138850520,3255956210,2715388010,2685066000,2905684740,3075069750,3078206510,3163944600,3391882440,3144078460,2952736130,2880590670,2672518970,2864906870,3039519810,3726470110,3725424520,3717059830,4365323430,4158297310,4340229350,4782512420,5834372390,5599115440,5343992350,6437675770,6839180970,7974687850,8019648070,8296728480,8655364630,8409651820,8797564390,9148881440,8395013610,7562726790,7684014820
Genesys International Corpn. Ltd.,2302735550,2175883620,1908748390,1965458670,1756526080,1807266850,1974412920,1795327850,1552070620,1644597910,1794880830,1848163980,1674613160,1723329180,1504107090,2102400700,1702015920,1601539130,2140460090,2283563400,2447979960,1874044360,1287929760,1625897140,1583270620,1832940220,2076520320,1921238010,2026281920,2100878330,3168063620,3122392360,3644567190,4614320440,5005570970,5688536200,5077198630,5029676540,6774197080,7393517200,8040483290,9559292390,11303621620,11038213570,10070887560,8797184740,9258546510,7963309440,8328513680,7782254790,6045987170,6531955150,6254757430,4514870350,4590763540,3923213240,4241206790,4213242790,3567026570,3091008200,2803435550,3256154610,2319601780,2705041620,2475102280,2478215620,2266508750,2136218540,1961833360,1820349970,1702003860,755235020,1010613450,839323040,1360980210,895381720,1608572720,1870179910,1417038900,1647156310,2015619710,2104612990,2544895530,3244351480,3389551040,3103835770,4054658700,4839985360,4306025680,6482457810,7373951890,9886060420,9071069340,11288563890,15480654390,17912835800,16625394840,14433844070,16764848860,22691432960,22470240490,19358437560,19365370860,17240001430,16789523770,15982616910,14790452720,12415764310,11088672580,12518275100,11838344650,11321934850,13145006290,13337520740,11895268990,15607051880,15512396740,20352747940,21181917630,23386307980,23658206290,20466712880,23466114950,28307040620,32055898800,30567848990,30717093560,36022439830,36457378320,32616865510,26402813910,28669551310
